2,2,48,47.6813,15250,8,2
2,2,49,31.1815,15250,1,5
2,2,50,88.4222,15250,1,5
2,2,51,271.7108,15583,1,5
2,2,52,409.7168,15250,1,5
2,2,53,332.5431,15166,1,5
2,2,54,135.2298,15250,1,5
2,2,55,361.6259,15666,2,5
2,2,56,187.0372,15250,2,5
2,3,1,36.9477,15250,5,3
2,3,2,318.5013,15250,2,4
2,3,3,251.8691,15666,3,4
2,3,4,199.8283,15250,6,3
2,3,5,354.859,15250,7,1
2,3,6,119.063,15167,6,3
2,3,7,416.5829,15583,6,2
2,3,8,474.6236,15250,7,3
2,3,9,372.842,15250,4,3
2,3,10,462.9155,15250,3,4
2,3,11,26.2479,15583,5,4
2,3,12,108.3798,15250,3,4
2,3,13,231.5111,15250,6,3
2,3,14,276.4103,15250,6,3
2,3,15,159.454,15666,6,3
2,3,16,394.9083,15250,7,3
2,3,17,167.6538,15250,5,3
2,3,18,455.8156,15250,4,4
2,3,19,281.7185,15666,6,4
2,3,20,125.9712,15250,4,4
2,3,21,62.4806,15250,7,2
2,3,22,340.8009,15250,8,2
2,3,23,240.3526,15667,6,2
2,3,24,382.3418,15250,8,2
2,3,25,309.7014,15167,3,7
2,3,26,402.3748,15250,3,7
2,3,27,217.228,15583,2,7
2,3,28,45.7559,15250,3,7
2,3,29,186.8035,15250,6,8
2,3,30,142.6626,15250,6,8
2,3,31,335.4593,15583,7,8
2,3,32,447.1074,15166,6,8
2,3,33,298.8349,15250,5,3
2,3,34,328.1844,15250,4,3
2,3,35,89.8468,15666,4,4
2,3,36,153.2874,15250,5,4
2,3,37,223.0612,15250,7,2
2,3,38,410.683,15250,7,2
2,3,39,71.1138,15667,6,2
2,3,40,469.807,15250,7,1
2,3,41,52.2308,15250,3,3
2,3,42,386.9418,15250,3,4
2,3,43,208.9198,15666,4,3
2,3,44,96.8884,15250,6,3
2,3,45,346.0008,15166,7,2
2,3,46,435.2743,15250,6,2
2,3,47,293.135,15666,6,2
2,3,48,179.0703,15250,8,2
2,3,49,133.9711,15250,1,5
2,3,50,267.1604,15250,1,5
2,3,51,193.9367,15583,1,5
2,3,52,80.2053,15250,1,5
2,3,53,441.7742,15250,1,5
2,3,54,364.9921,15250,1,5
2,3,55,425.8244,15666,2,5
2,3,56,261.3522,15250,2,5
2,4,1,95.7605,15250,5,3
2,4,2,249.5829,15250,2,4
2,4,3,172.5592,15666,3,4
2,4,4,377.6557,15250,6,3
2,4,5,191.9089,15250,7,1
2,4,6,346.0396,15250,6,3
2,4,7,70.036,15583,6,2
2,4,8,445.3379,15250,7,3
2,4,9,259.4328,15250,4,3
2,4,10,197.5505,15250,3,4
2,4,11,392.2972,15666,5,4
2,4,12,411.9718,15250,3,4
2,4,13,121.0434,15250,6,3
2,4,14,329.4482,15250,6,3
2,4,15,149.5513,15583,6,3
2,4,16,74.6942,15250,7,3
2,4,17,84.6941,15250,5,3
2,4,18,267.016,15250,4,4
2,4,19,460.0793,15666,6,4
2,4,20,54.9779,15250,4,4
2,4,21,144.8597,15166,7,2
2,4,22,233.7082,15250,8,2
2,4,23,315.3485,15666,6,2
2,4,24,371.7808,15250,8,2
2,4,25,440.5797,15250,3,7
2,4,26,277.2574,15250,3,7
2,4,27,103.1771,15666,2,7
2,4,28,363.4393,15250,3,7
2,4,29,300.2737,15250,6,8
2,4,30,34.7699,15250,6,8
2,4,31,161.0594,15583,7,8
2,4,32,223.0584,15250,6,8
2,4,33,116.3519,15250,5,3
2,4,34,304.957,15250,4,3
2,4,35,401.9553,15667,4,4
2,4,36,241.7081,15250,5,4
2,4,37,61.8861,15250,7,2
2,4,38,180.3258,15250,7,2
2,4,39,430.1465,15583,6,2
2,4,40,211.8252,15250,7,1
2,4,41,284.9323,15250,3,3
2,4,42,356.9894,15250,3,4
2,4,43,44.1697,15583,4,3
2,4,44,324.015,15250,6,3
2,4,45,421.0967,15250,7,2
2,4,46,206.9837,15250,6,2
2,4,47,107.7937,15666,6,2
2,4,48,138.8931,15250,8,2
2,4,49,294.2738,15250,1,5
2,4,50,384.9306,15250,1,5
2,4,51,128.5433,15583,1,5
2,4,52,185.6924,15250,1,5
2,4,53,335.9648,15250,1,5
2,4,54,450.4878,15250,1,5
2,4,55,23.7701,15666,2,5
2,4,56,133.7266,15250,2,5
2,5,1,23.9363,15250,5,3
2,5,2,433.4961,15250,2,4
2,5,3,268.1239,15666,3,4
2,5,4,392.7467,15250,6,3
2,5,5,81.477,15250,7,1
2,5,6,314.8397,15250,6,3
2,5,7,147.4176,15583,6,2
2,5,8,180.9253,15250,7,3
2,5,9,257.4657,15166,4,3
2,5,10,186.3419,15250,3,4
2,5,11,68.1022,15666,5,4
2,5,12,139.8844,15250,3,4
2,5,13,422.1046,15250,6,3
2,5,14,359.2223,15250,6,3
2,5,15,89.4685,15666,6,3
2,5,16,290.2318,15250,7,3
2,5,17,328.9978,15250,5,3
2,5,18,443.8042,15250,4,4
2,5,19,124.6346,15667,6,4
2,5,20,119.6847,15250,4,4
2,5,21,36.4028,15250,7,2
2,5,22,206.8999,15250,8,2
2,5,23,238.766,15666,6,2
2,5,24,349.3308,15250,8,2
2,5,25,154.5924,15250,3,7
2,5,26,367.0055,15250,3,7
2,5,27,52.8525,15666,2,7
2,5,28,95.2518,15166,3,7
2,5,29,214.3748,15250,6,8
2,5,30,321.1646,15250,6,8
2,5,31,449.2708,15666,7,8
2,5,32,274.8821,15166,6,8
2,5,33,232.9495,15250,5,3
2,5,34,106.4849,15250,4,3
2,5,35,196.4334,15583,4,4
2,5,36,376.1054,15250,5,4
2,5,37,169.6505,15250,7,2
2,5,38,401.4133,15250,7,2
2,5,39,30.8695,15666,6,2
2,5,40,304.1232,15250,7,1
2,5,41,247.5909,15250,3,3
2,5,42,296.4484,15250,3,4
2,5,43,223.1329,15666,4,3
2,5,44,134.1011,15250,6,3
2,5,45,406.5298,15250,7,2
2,5,46,381.2136,15250,6,2
2,5,47,59.2274,15666,6,2
2,5,48,73.3938,15166,8,2
2,5,49,335.4144,15250,1,5
2,5,50,111.5015,15250,1,5
2,5,51,42.1777,15583,1,5
2,5,52,281.6486,15250,1,5
2,5,53,174.7254,15250,1,5
2,5,54,164.5089,15250,1,5
2,5,55,412.3381,15667,2,5
2,5,56,344.2142,15250,2,5
2,6,1,456.6482,15250,5,3
2,6,2,25.4472,15250,2,4
2,6,3,126.4038,15666,3,4
2,6,4,257.2183,15250,6,3
2,6,5,366.9747,15250,7,1
2,6,6,324.4671,15250,6,3
2,6,7,235.0936,15666,6,2
2,6,8,176.9863,15250,7,3
2,6,9,407.6407,15250,4,3
2,6,10,298.2509,15250,3,4
2,6,11,218.7439,15667,5,4
2,6,12,242.9768,15250,3,4
2,6,13,414.4739,15250,6,3
2,6,14,78.1963,15250,6,3
2,6,15,143.5285,15666,6,3
2,6,16,136.4286,15250,7,3
2,6,17,120.1206,15250,5,3
2,6,18,154.4616,15250,4,4
2,6,19,274.3846,15666,6,4
2,6,20,339.8085,15250,4,4
2,6,21,390.1493,15250,7,2
2,6,22,436.7902,15250,8,2
2,6,23,210.8274,15666,6,2
2,6,24,49.2218,15250,8,2
2,6,25,291.0093,15166,3,7
2,6,26,169.8447,15166,3,7
2,6,27,421.1655,15666,2,7
2,6,28,314.6256,15250,3,7
2,6,29,30.5304,15166,6,8
2,6,30,94.0794,15250,6,8
2,6,31,197.9359,15667,7,8
2,6,32,373.8829,15166,6,8
2,6,33,225.9604,15250,5,3
2,6,34,397.9492,15250,4,3
2,6,35,159.0866,15583,4,4
2,6,36,249.3267,15250,5,4
2,6,37,446.69,15250,7,2
2,6,38,349.4917,15250,7,2
2,6,39,111.5624,15666,6,2
2,6,40,41.6719,15250,7,1
2,6,41,379.1328,15250,3,3
2,6,42,69.2881,15250,3,4
2,6,43,102.1709,15583,4,3
2,6,44,164.0282,15250,6,3
2,6,45,461.6898,15166,7,2
2,6,46,333.1586,15250,6,2
2,6,47,203.4275,15583,6,2
2,6,48,285.4428,15250,8,2
2,6,49,58.2466,15250,1,5
2,6,50,183.5445,15250,1,5
2,6,51,359.8665,15666,1,5
2,6,52,191.5194,15166,1,5
2,6,53,307.8507,15166,1,5
2,6,54,428.8153,15250,1,5
2,6,55,264.0931,15666,2,5
2,6,56,83.0379,15250,2,5
2,7,1,211.891,15250,5,3
2,7,2,318.2725,15250,2,4
2,7,3,169.6417,15583,3,4
2,7,4,253.0069,15250,6,3
2,7,5,418.9208,15250,7,1
2,7,6,80.0432,15250,6,3
2,7,7,71.5267,15583,6,2
2,7,8,362.6634,15250,7,3
2,7,9,398.5295,15250,4,3
2,7,10,427.1123,15250,3,4
2,7,11,187.0247,15583,5,4
2,7,12,334.6389,15250,3,4
2,7,13,97.6262,15250,6,3
2,7,14,39.7272,15250,6,3
2,7,15,148.592,15666,6,3
2,7,16,241.6821,15250,7,3
2,7,17,263.1151,15250,5,3
2,7,18,228.8323,15250,4,4
2,7,19,133.984,15666,6,4
2,7,20,341.8804,15167,4,4
2,7,21,382.8214,15250,7,2
2,7,22,453.7119,15250,8,2
2,7,23,127.4341,15583,6,2
2,7,24,45.4855,15250,8,2
2,7,25,35.019,15250,3,7
2,7,26,371.0716,15250,3,7
2,7,27,107.5594,15583,2,7
2,7,28,236.6489,15250,3,7
2,7,29,442.662,15250,6,8
2,7,30,307.7227,15250,6,8
2,7,31,164.3918,15666,7,8
2,7,32,274.1149,15250,6,8
2,7,33,116.1092,15250,5,3
2,7,34,278.9148,15250,4,3
2,7,35,407.996,15583,4,4
2,7,36,434.2622,15250,5,4
2,7,37,178.0999,15250,7,2
2,7,38,52.927,15250,7,2
2,7,39,327.264,15583,6,2
2,7,40,193.2079,15167,7,1
2,7,41,376.9132,15166,3,3
2,7,42,88.0097,15250,3,4
2,7,43,141.0922,15583,4,3
2,7,44,299.7311,15250,6,3
2,7,45,219.4325,15250,7,2
2,7,46,23.8275,15250,6,2
2,7,47,469.2699,15583,6,2
2,7,48,287.8813,15250,8,2
2,7,49,159.7168,15250,1,5
2,7,50,387.5796,15250,1,5
2,7,51,200.8828,15666,1,5
2,7,52,64.1851,15250,1,5
2,7,53,292.7479,15250,1,5
2,7,54,352.9385,15250,1,5
2,7,55,462.395,15667,2,5
2,7,56,121.8425,15250,2,5
2,8,1,453.3435,15250,5,3
2,8,2,153.2653,15250,2,4
2,8,3,253.9136,15666,3,4
2,8,4,394.2695,15250,6,3
2,8,5,378.1032,15250,7,1
2,8,6,292.4963,15250,6,3
2,8,7,39.1173,15666,6,2
2,8,8,105.2411,15250,7,3
2,8,9,336.4789,15250,4,3
2,8,10,114.7493,15250,3,4
2,8,11,49.6421,15666,5,4
2,8,12,302.9461,15250,3,4
2,8,13,158.2069,15166,6,3
2,8,14,412.1942,15250,6,3
2,8,15,206.4061,15667,6,3
2,8,16,464.4767,15250,7,3
2,8,17,282.1631,15250,5,3
2,8,18,142.3072,15250,4,4
2,8,19,224.5724,15666,6,4
2,8,20,363.0951,15166,4,4
2,8,21,30.4424,15250,7,2
2,8,22,489.6679,15250,8,2
2,8,23,387.3113,15666,6,2
2,8,24,198.7062,15250,8,2
2,8,25,368.6533,15166,3,7
2,8,26,214.5643,15250,3,7
2,8,27,271.03,15666,2,7
2,8,28,130.7824,15166,3,7
2,8,29,168.2651,15250,6,8
2,8,30,61.1752,15250,6,8
2,8,31,406.861,15666,7,8
2,8,32,474.3182,15250,6,8
2,8,33,232.589,15166,5,3
2,8,34,438.1188,15250,4,3
2,8,35,173.4733,15666,4,4
2,8,36,344.5454,15250,5,4
2,8,37,120.0992,15250,7,2
2,8,38,417.7692,15250,7,2
2,8,39,75.4667,15666,6,2
2,8,40,277.5715,15250,7,1
2,8,41,244.0554,15250,3,3
2,8,42,94.8413,15250,3,4
2,8,43,313.3376,15666,4,3
2,8,44,181.2315,15166,6,3
2,8,45,327.4207,15250,7,2
2,8,46,23.9509,15166,6,2
2,8,47,444.3354,15666,6,2
2,8,48,399.7528,15250,8,2
2,8,49,321.6374,15167,1,5
2,8,50,484.043,15250,1,5
2,8,51,353.8619,15583,1,5
2,8,52,259.7385,15250,1,5
2,8,53,67.7251,15250,1,5
2,8,54,87.0664,15250,1,5
2,8,55,427.469,15666,2,5
2,8,56,191.6563,15250,2,5
3,1,1,57.7327,15250,5,3
3,1,2,349.9611,15250,2,4
3,1,3,289.6455,15583,5,4
3,1,4,93.6238,15250,3,3
3,1,5,160.2977,15250,6,2
3,1,6,214.4301,15250,5,3
3,1,7,430.5931,15666,5,3
3,1,8,404.8102,15250,5,2
3,1,9,423.6516,15250,4,3
3,1,10,319.645,15250,2,3
3,1,11,308.5702,15666,4,4
3,1,12,187.6056,15250,5,3
3,1,13,221.4216,15250,3,2
3,1,14,77.3824,15250,5,2
3,1,15,85.2239,15583,6,2
3,1,16,411.6601,15250,6,2
3,1,17,202.0886,15250,5,3
3,1,18,361.186,15166,5,3
3,1,19,123.415,15583,5,3
3,1,20,152.9561,15250,4,2
3,1,21,273.5291,15250,7,2
3,1,22,24.8333,15250,7,2
3,1,23,456.251,15583,8,2
3,1,24,394.8687,15250,6,2
3,1,25,326.1699,15250,2,6
3,1,26,168.6225,15250,2,7
3,1,27,131.7565,15666,2,7
3,1,28,47.2829,15166,2,6
3,1,29,231.2465,15166,4,7
3,1,30,445.3095,15250,3,7
3,1,31,299.6287,15666,4,7
3,1,32,389.7938,15166,5,8
3,1,33,238.6047,15250,5,3
3,1,34,461.8592,15250,3,3
3,1,35,344.5862,15583,5,3
3,1,36,283.3789,15250,2,4
3,1,37,102.3736,15250,7,2
3,1,38,375.8774,15250,6,2
3,1,39,175.2057,15583,6,2
3,1,40,30.4165,15250,6,2
3,1,41,113.7318,15250,3,4
3,1,42,197.2804,15250,4,4
3,1,43,437.4763,15583,5,3
3,1,44,208.1719,15167,5,4
3,1,45,382.5939,15250,7,2
3,1,46,266.3126,15250,6,2
3,1,47,66.8326,15666,6,1
3,1,48,334.3614,15250,8,2
3,1,49,259.3627,15250,1,5
3,1,50,417.435,15250,1,5
3,1,51,472.4174,15583,1,5
3,1,52,141.973,15250,1,3
3,1,53,182.9973,15250,1,5
3,1,54,248.5712,15167,6,5
3,1,55,370.5108,15666,1,5
3,1,56,41.2663,15250,2,5
3,2,1,24.6998,15250,5,3
3,2,2,70.9323,15250,2,4
3,2,3,494.1502,15666,5,4
3,2,4,422.9097,15250,3,3
3,2,5,157.4892,15250,6,2
3,2,6,383.7854,15250,5,3
3,2,7,280.8704,15667,5,3
3,2,8,236.2712,15250,5,2
3,2,9,87.5737,15250,4,3
3,2,10,36.1746,15250,2,3
3,2,11,299.6701,15666,4,4
3,2,12,374.3605,15166,5,3
3,2,13,167.7307,15250,3,2
3,2,14,499.9417,15250,5,2
3,2,15,253.7376,15583,6,2
3,2,16,433.0845,15250,6,2
3,2,17,227.3797,15250,5,3
3,2,18,47.2411,15250,5,3
3,2,19,345.6193,15667,5,3
3,2,20,194.7719,15250,4,2
3,2,21,392.0602,15250,7,2
3,2,22,107.3067,15250,7,2
3,2,23,482.9587,15583,8,2
3,2,24,263.7541,15250,6,2
3,2,25,271.5456,15250,2,6
3,2,26,219.1382,15250,2,7
3,2,27,128.2814,15583,2,7
3,2,28,416.9348,15250,2,6
3,2,29,352.7775,15167,4,7
3,2,30,455.9841,15250,3,7
3,2,31,176.3055,15583,4,7
3,2,32,64.7408,15250,5,8
3,2,33,473.0588,15166,5,3
3,2,34,183.2638,15250,3,3
3,2,35,207.7217,15666,5,3
3,2,36,402.1267,15250,2,4
3,2,37,31.2413,15250,7,2
3,2,38,363.4774,15250,6,2
3,2,39,315.5282,15666,6,2
3,2,40,116.7399,15250,6,2
3,2,41,201.7384,15250,3,4
3,2,42,59.2409,15250,4,4
3,2,43,439.6928,15666,5,3
3,2,44,290.6369,15250,5,4
3,2,45,146.8227,15250,7,2
3,2,46,96.2652,15250,6,2
3,2,47,466.3923,15583,6,1
3,2,48,334.6612,15250,8,2
3,2,49,448.1593,15250,1,5
3,2,50,304.62,15250,1,5
3,2,51,326.5113,15583,1,5
3,2,52,137.7478,15250,1,3
3,2,53,244.346,15250,1,5
3,2,54,53.566,15250,6,5
3,2,55,408.1849,15666,1,5
3,2,56,77.9655,15250,2,5
3,3,1,418.3872,15250,5,3
3,3,2,137.1086,15250,2,4
3,3,3,239.0986,15583,5,4
3,3,4,117.6423,15250,3,3
3,3,5,309.264,15250,6,2
3,3,6,209.324,15250,5,3
3,3,7,64.1932,15666,5,3
3,3,8,349.455,15250,5,2
3,3,9,203.4158,15250,4,3
3,3,10,401.2708,15250,2,3
3,3,11,70.7347,15583,4,4
3,3,12,250.2484,15250,5,3
3,3,13,359.0715,15250,3,2
3,3,14,59.5099,15250,5,2
3,3,15,145.9668,15667,6,2
3,3,16,295.9809,15250,6,2
3,3,17,181.9245,15250,5,3
3,3,18,93.5677,15166,5,3
3,3,19,395.2376,15583,5,3
3,3,20,21.8439,15250,4,2
3,3,21,263.5148,15166,7,2
3,3,22,445.8867,15250,7,2
3,3,23,128.5921,15666,8,2
3,3,24,318.6555,15250,6,2
3,3,25,286.8728,15250,2,6
3,3,26,281.2978,15250,2,7
3,3,27,387.6294,15583,2,7
3,3,28,40.4603,15250,2,6
3,3,29,428.4453,15250,4,7
3,3,30,84.6178,15250,3,7
3,3,31,169.8664,15583,4,7
3,3,32,215.7989,15250,5,8
3,3,33,112.6757,15250,5,3
3,3,34,233.4486,15250,3,3
3,3,35,28.3438,15666,5,3
3,3,36,337.1552,15250,2,4
3,3,37,153.65,15250,7,2
3,3,38,452.0533,15250,6,2
3,3,39,344.2801,15583,6,2
3,3,40,228.5487,15250,6,2
3,3,41,104.0508,15250,3,4
3,3,42,161.2332,15166,4,4
3,3,43,33.9104,15583,5,3
3,3,44,328.6554,15250,5,4
3,3,45,436.1369,15250,7,2
3,3,46,270.0814,15250,6,2
3,3,47,370.4047,15666,6,1
3,3,48,192.791,15250,8,2
3,3,49,220.6322,15250,1,5
3,3,50,49.6351,15250,1,5
3,3,51,410.3373,15583,1,5
3,3,52,79.8763,15250,1,3
3,3,53,302.9975,15250,1,5
3,3,54,255.3066,15250,6,5
3,3,55,378.9962,15583,1,5
3,3,56,177.1079,15250,2,5
3,4,1,324.1341,15250,5,3
3,4,2,230.3357,15250,2,4
3,4,3,405.4411,15583,5,4
3,4,4,76.8883,15167,3,3
3,4,5,273.7517,15250,6,2
3,4,6,187.8198,15250,5,3
3,4,7,451.307,15667,5,3
3,4,8,69.4051,15250,5,2
3,4,9,221.9275,15250,4,3
3,4,10,124.4792,15250,2,3
3,4,11,312.426,15667,4,4
3,4,12,299.7345,15167,5,3
3,4,13,396.2079,15250,3,2
3,4,14,163.3285,15250,5,2
3,4,15,433.4406,15583,6,2
3,4,16,27.2808,15250,6,2
3,4,17,92.1131,15250,5,3
3,4,18,38.8223,15250,5,3
3,4,19,143.5789,15583,5,3
3,4,20,306.4678,15250,4,2
3,4,21,252.7854,15250,7,2
3,4,22,364.4668,15250,7,2
3,4,23,441.0738,15666,8,2
3,4,24,238.6773,15250,6,2
3,4,25,318.9926,15250,2,6
3,4,26,20.831,15250,2,7
3,4,27,106.8795,15666,2,7
3,4,28,263.2518,15166,2,6
3,4,29,461.1318,15250,4,7
3,4,30,359.5835,15250,3,7
3,4,31,133.929,15666,4,7
3,4,32,214.4443,15250,5,8
3,4,33,246.9688,15250,5,3
3,4,34,420.5242,15167,3,3
3,4,35,340.2422,15666,5,3
3,4,36,62.2136,15250,2,4
3,4,37,209.8027,15250,7,2
3,4,38,389.458,15250,6,2
3,4,39,99.5296,15666,6,2
3,4,40,182.8532,15250,6,2
3,4,41,153.312,15250,3,4
3,4,42,379.5082,15250,4,4
3,4,43,334.7256,15666,5,3
3,4,44,57.0303,15250,5,4
3,4,45,425.7324,15250,7,2
3,4,46,293.3347,15250,6,2
3,4,47,117.3543,15583,6,1
3,4,48,201.1946,15250,8,2
3,4,49,369.9167,15250,1,5
3,4,50,85.5799,15250,1,5
3,4,51,192.4614,15583,1,5
3,4,52,411.5076,15250,1,3
3,4,53,348.2004,15250,1,5
3,4,54,173.8534,15166,6,5
3,4,55,46.0055,15666,1,5
3,4,56,285.1598,15250,2,5
3,5,1,326.3716,15250,5,3
3,5,2,86.7007,15250,2,4
3,5,3,416.3867,15667,5,4
3,5,4,51.4679,15250,3,3
3,5,5,205.982,15250,6,2
3,5,6,266.1726,15250,5,3
3,5,7,370.5292,15583,5,3
3,5,8,170.9826,15250,5,2
3,5,9,102.7587,15250,4,3
3,5,10,451.0695,15250,2,3
3,5,11,242.8814,15667,4,4
3,5,12,341.8297,15250,5,3
3,5,13,390.5622,15250,3,2
3,5,14,257.6228,15250,5,2
3,5,15,25.9767,15666,6,2
3,5,16,179.2324,15250,6,2
3,5,17,397.5954,15250,5,3
3,5,18,248.5063,15250,5,3
3,5,19,232.7815,15583,5,3
3,5,20,461.3193,15250,4,2
3,5,21,303.1637,15250,7,2
3,5,22,125.5167,15166,7,2
3,5,23,57.9095,15583,8,2
3,5,24,158.7411,15250,6,2
3,5,25,223.14,15250,2,6
3,5,26,151.3412,15250,2,7
3,5,27,359.0961,15666,2,7
3,5,28,32.6183,15250,2,6
3,5,29,134.3165,15250,4,7
3,5,30,310.5136,15250,3,7
3,5,31,428.2532,15667,4,7
3,5,32,280.5641,15250,5,8
3,5,33,375.7375,15250,5,3
3,5,34,445.9113,15250,3,3
3,5,35,336.1715,15583,5,3
3,5,36,293.5638,15250,2,4
3,5,37,166.3493,15250,7,2
3,5,38,113.9669,15250,6,2
3,5,39,214.4152,15666,6,2
3,5,40,67.1177,15250,6,2
3,5,41,40.5681,15250,3,4
3,5,42,288.5056,15250,4,4
3,5,43,319.6384,15666,5,3
3,5,44,96.9338,15250,5,4
3,5,45,434.3948,15250,7,2
3,5,46,382.229,15166,6,2
3,5,47,140.3248,15667,6,1
3,5,48,189.5156,15250,8,2
3,5,49,271.6725,15250,1,5
3,5,50,348.1963,15250,1,5
3,5,51,407.6119,15666,1,5
3,5,52,77.2508,15250,1,3
3,5,53,146.558,15250,1,5
3,5,54,71.8593,15250,6,5
3,5,55,199.4238,15667,1,5
3,5,56,422.745,15250,2,5
3,6,1,414.4271,15250,5,3
3,6,2,280.8377,15250,2,4
3,6,3,73.3662,15667,5,4
3,6,4,203.214,15250,3,3
3,6,5,332.8451,15250,6,2
3,6,6,116.2321,15250,5,3
3,6,7,427.8018,15583,5,3
3,6,8,145.865,15250,5,2
3,6,9,176.5894,15250,4,3
3,6,10,306.7039,15250,2,3
3,6,11,220.7137,15666,4,4
3,6,12,54.4582,15250,5,3
3,6,13,82.9744,15250,3,2
3,6,14,461.4096,15250,5,2
3,6,15,349.8948,15666,6,2
3,6,16,371.5778,15250,6,2
3,6,17,131.4235,15250,5,3
3,6,18,392.7858,15250,5,3
3,6,19,437.4517,15666,5,3
3,6,20,364.8113,15250,4,2
3,6,21,169.1229,15250,7,2
3,6,22,37.1168,15250,7,2
3,6,23,196.8308,15666,8,2
3,6,24,253.1465,15250,6,2
3,6,25,289.3959,15250,2,6
3,6,26,313.7455,15250,2,7
3,6,27,111.3156,15666,2,7
3,6,28,163.098,15250,2,6
3,6,29,210.7889,15250,4,7
3,6,30,471.3178,15250,3,7
3,6,31,382.2109,15583,4,7
3,6,32,61.8331,15250,5,8
3,6,33,296.7874,15250,5,3
3,6,34,245.0966,15250,3,3
3,6,35,136.3068,15666,5,3
3,6,36,324.6869,15250,2,4
3,6,37,92.9242,15250,7,2
3,6,38,47.4833,15250,6,2
3,6,39,422.6603,15666,6,2
3,6,40,448.9181,15250,6,2
3,6,41,229.0219,15250,3,4
3,6,42,186.4393,15250,4,4
3,6,43,22.542,15667,5,3
3,6,44,360.2363,15250,5,4
3,6,45,398.4024,15250,7,2
3,6,46,481.3843,15250,6,2
3,6,47,121.0071,15666,6,1
3,6,48,264.2463,15250,8,2
3,6,49,342.145,15250,1,5
3,6,50,31.9919,15250,1,5
3,6,51,269.9379,15666,1,5
3,6,52,100.7907,15250,1,3
3,6,53,454.3597,15250,1,5
